route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
YELLOW SUNDAY,Y4SU V1,[@124.0.115082571@][1532352061432]/38__Y4SU_V1,Savoy Walmart,1,Y4SU V1,[@124.0.115082571@]100S
YELLOW SUNDAY,Y4SU V1,[@124.0.115082571@][1532352061432]/15__Y4SU_V1,Champaign Walmart,0,Y4SU V1,[@124.0.115082571@]100N
YELLOW SUNDAY,Y4SU V1,[@124.0.115082571@][1532352061432]/35__Y4SU_V1,Savoy Walmart,1,Y4SU V1,[@124.0.115082571@]100S
YELLOW SUNDAY,Y4SU V1,[@124.0.115082571@][1532352061432]/12__Y4SU_V1,Champaign Walmart,0,Y4SU V1,[@124.0.115082571@]100N
YELLOW SUNDAY,Y4SU V1,[@124.0.115082571@][1532352061432]/37__Y4SU_V1,Savoy Walmart,1,Y4SU V1,[@124.0.115082571@]100S
YELLOW SUNDAY,Y4SU V1,[@124.0.115082571@][1532352061432]/16__Y4SU_V1,Champaign Walmart,0,Y4SU V1,[@124.0.115082571@]100N
YELLOW SUNDAY,Y4SU V1,[@124.0.115082571@][1532352061432]/25__Y4SU_V1,Firsy & Gregory,1,Y4SU V1,[@124.0.115082571@]485
YELLOW SATURDAY,Y1UISA V1,[@124.0.115074469@][1532351883090]/27__Y1UISA_V1,Savoy Walmart,1,Y1UISA V1,[@124.0.115074469@]23
YELLOW SATURDAY,Y1UISA V1,[@124.0.115074469@][1532351883090]/52__Y1UISA_V1,Savoy Walmart,1,Y1UISA V1,[@124.0.115074469@]100S->BRWSWDFLD
YELLOW SATURDAY,Y1UISA V1,[@124.0.115074469@][1532351883090]/24__Y1UISA_V1,Champaign Walmart,0,Y1UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y1UISA V1,[@124.0.115074469@][1532351883090]/49__Y1UISA_V1,Savoy Walmart,1,Y1UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y1UISA V1,[@124.0.115074469@][1532351883090]/15__Y1UISA_V1,Champaign Walmart,0,Y1UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y1UISA V1,[@124.0.115074469@][1532351883090]/37__Y1UISA_V1,Savoy Walmart,1,Y1UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y1UISA V1,[@124.0.115074469@][1532351883090]/11__Y1UISA_V1,Champaign Walmart,0,Y1UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y1UISA V1,[@124.0.115074469@][1532351883090]/45__Y1UISA_V1,Savoy Walmart,1,Y1UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y1UISA V1,[@124.0.115074469@][1532351883090]/10__Y1UISA_V1,Champaign Walmart,0,Y1UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y1UISA V1,[@124.0.115074469@][1532351883090]/48__Y1UISA_V1,Savoy Walmart,1,Y1UISA V1,[@124.0.115074469@]100S
YELLOW EVENING SATURDAY,Y1UISA V1,[@124.0.115077403@][1532351930380]/23__Y1UISA_V1,Champaign Walmart,0,Y1UISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y1UISA V1,[@124.0.115077403@][1532351930380]/5__Y1UISA_V1,Savoy Walmart,1,Y1UISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y1UISA V1,[@124.0.115077403@][1532351930380]/21__Y1UISA_V1,Champaign Walmart,0,Y1UISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y1UISA V1,[@124.0.115077403@][1532351930380]/2__Y1UISA_V1,Savoy Walmart,1,Y1UISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y1UISA V1,[@124.0.115077403@][1532351930380]/13__Y1UISA_V1,Illinois Terminal,0,Y1UISA V1,[@124.0.115077403@]100N->IT
YELLOW LATE NIGHT SATURDAY,Y1UISA V1,[@124.0.115080870@][1532352032290]/10__Y1UISA_V1,Champaign Walmart,0,Y1UISA V1,[@124.0.115080870@]100 LATE 4
YELLOW LATE NIGHT SATURDAY,Y1UISA V1,[@124.0.115080870@][1532352032290]/7__Y1UISA_V1,Firsy & Gregory,1,Y1UISA V1,[@124.0.115080870@]32
YELLOW SATURDAY,Y1NONUISA V1,[@124.0.115074469@][1532351883090]/27__Y1NONUISA_V1,Savoy Walmart,1,Y1NONUISA V1,[@124.0.115074469@]23
YELLOW SATURDAY,Y1NONUISA V1,[@124.0.115074469@][1532351883090]/52__Y1NONUISA_V1,Savoy Walmart,1,Y1NONUISA V1,[@124.0.115074469@]100S->BRWSWDFLD
YELLOW SATURDAY,Y1NONUISA V1,[@124.0.115074469@][1532351883090]/24__Y1NONUISA_V1,Champaign Walmart,0,Y1NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y1NONUISA V1,[@124.0.115074469@][1532351883090]/49__Y1NONUISA_V1,Savoy Walmart,1,Y1NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y1NONUISA V1,[@124.0.115074469@][1532351883090]/15__Y1NONUISA_V1,Champaign Walmart,0,Y1NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y1NONUISA V1,[@124.0.115074469@][1532351883090]/37__Y1NONUISA_V1,Savoy Walmart,1,Y1NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y1NONUISA V1,[@124.0.115074469@][1532351883090]/11__Y1NONUISA_V1,Champaign Walmart,0,Y1NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y1NONUISA V1,[@124.0.115074469@][1532351883090]/45__Y1NONUISA_V1,Savoy Walmart,1,Y1NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y1NONUISA V1,[@124.0.115074469@][1532351883090]/10__Y1NONUISA_V1,Champaign Walmart,0,Y1NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y1NONUISA V1,[@124.0.115074469@][1532351883090]/48__Y1NONUISA_V1,Savoy Walmart,1,Y1NONUISA V1,[@124.0.115074469@]100S
YELLOW EVENING SATURDAY,Y1NONUISA V1,[@124.0.115077403@][1532351930380]/23__Y1NONUISA_V1,Champaign Walmart,0,Y1NONUISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y1NONUISA V1,[@124.0.115077403@][1532351930380]/5__Y1NONUISA_V1,Savoy Walmart,1,Y1NONUISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y1NONUISA V1,[@124.0.115077403@][1532351930380]/21__Y1NONUISA_V1,Champaign Walmart,0,Y1NONUISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y1NONUISA V1,[@124.0.115077403@][1532351930380]/2__Y1NONUISA_V1,Savoy Walmart,1,Y1NONUISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y1NONUISA V1,[@124.0.115077403@][1532351930380]/13__Y1NONUISA_V1,Illinois Terminal,0,Y1NONUISA V1,[@124.0.115077403@]100N->IT
YELLOW LATE NIGHT SATURDAY,Y1NONUISA V1,[@124.0.92327957@][1484578220911]/4__Y1NONUISA_V1,Champaign Walmart,0,Y1NONUISA V1,[@124.0.92327957@]100 LATE 4
YELLOW LATE NIGHT SATURDAY,Y1NONUISA V1,[@124.0.92327957@][1484578220911]/38__Y1NONUISA_V1,Firsy & Gregory,1,Y1NONUISA V1,[@124.0.92327957@]32
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/2__Y2UISA_V1,Champaign Walmart,0,Y2UISA V1,[@124.0.115074469@]Y1SATPO
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/4__Y2UISA_V1,Champaign Walmart,0,Y2UISA V1,[@124.0.115074469@]100NGRNWRT->
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/50__Y2UISA_V1,Savoy Walmart,1,Y2UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/25__Y2UISA_V1,Champaign Walmart,0,Y2UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/32__Y2UISA_V1,Savoy Walmart,1,Y2UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/21__Y2UISA_V1,Champaign Walmart,0,Y2UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/29__Y2UISA_V1,Savoy Walmart,1,Y2UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/16__Y2UISA_V1,Champaign Walmart,0,Y2UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/51__Y2UISA_V1,Savoy Walmart,1,Y2UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/14__Y2UISA_V1,Champaign Walmart,0,Y2UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y2UISA V1,[@124.0.115074469@][1532351883090]/39__Y2UISA_V1,Savoy Walmart,1,Y2UISA V1,[@124.0.115074469@]100S
YELLOW EVENING SATURDAY,Y2UISA V1,[@124.0.115077403@][1532351930380]/22__Y2UISA_V1,Champaign Walmart,0,Y2UISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y2UISA V1,[@124.0.115077403@][1532351930380]/1__Y2UISA_V1,Savoy Walmart,1,Y2UISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y2UISA V1,[@124.0.115077403@][1532351930380]/18__Y2UISA_V1,Champaign Walmart,0,Y2UISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y2UISA V1,[@124.0.115077403@][1532351930380]/6__Y2UISA_V1,Savoy Walmart,1,Y2UISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y2UISA V1,[@124.0.115077403@][1532351930380]/12__Y2UISA_V1,Illinois Terminal,0,Y2UISA V1,[@124.0.115077403@]100N->IT
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/11__Y2UISA_V1,Champaign Walmart,0,Y2UISA V1,[@124.0.115080870@]100 LATE 4
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/6__Y2UISA_V1,Lot E-14,1,Y2UISA V1,[@124.0.115080870@]100SLTNT->
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/9__Y2UISA_V1,Champaign Walmart,0,Y2UISA V1,[@124.0.115080870@]100NLTNT->
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/5__Y2UISA_V1,Lot E-14,1,Y2UISA V1,[@124.0.115080870@]100SLTNT->
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/13__Y2UISA_V1,Champaign Meijer,0,Y2UISA V1,[@124.0.115080870@]100 LATE 5
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/20__Y2UISA_V1,Lot E-14,1,Y2UISA V1,[@124.0.115080870@]2
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/15__Y2UISA_V1,Illinois Terminal,0,Y2UISA V1,[@124.0.115080870@]100N-LATE
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/3__Y2UISA_V1,Lot E-14,1,Y2UISA V1,[@124.0.115080870@]100 LATE 3
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/17__Y2UISA_V1,Illinois Terminal,0,Y2UISA V1,[@124.0.115080870@]100N-LATE
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/0__Y2UISA_V1,Lot E-14,1,Y2UISA V1,[@124.0.115080870@]100 LATE 3
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/18__Y2UISA_V1,Illinois Terminal,0,Y2UISA V1,[@124.0.115080870@]100N-LATE
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/1__Y2UISA_V1,Lot E-14,1,Y2UISA V1,[@124.0.115080870@]100 LATE 3
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/16__Y2UISA_V1,Illinois Terminal,0,Y2UISA V1,[@124.0.115080870@]100N-LATE
YELLOW LATE NIGHT SATURDAY,Y2UISA V1,[@124.0.115080870@][1532352032290]/2__Y2UISA_V1,Lot E-14,1,Y2UISA V1,[@124.0.115080870@]100 LATE 3
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/2__Y2NONUISA_V1,Champaign Walmart,0,Y2NONUISA V1,[@124.0.115074469@]Y1SATPO
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/4__Y2NONUISA_V1,Champaign Walmart,0,Y2NONUISA V1,[@124.0.115074469@]100NGRNWRT->
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/50__Y2NONUISA_V1,Savoy Walmart,1,Y2NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/25__Y2NONUISA_V1,Champaign Walmart,0,Y2NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/32__Y2NONUISA_V1,Savoy Walmart,1,Y2NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/21__Y2NONUISA_V1,Champaign Walmart,0,Y2NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/29__Y2NONUISA_V1,Savoy Walmart,1,Y2NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/16__Y2NONUISA_V1,Champaign Walmart,0,Y2NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/51__Y2NONUISA_V1,Savoy Walmart,1,Y2NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/14__Y2NONUISA_V1,Champaign Walmart,0,Y2NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y2NONUISA V1,[@124.0.115074469@][1532351883090]/39__Y2NONUISA_V1,Savoy Walmart,1,Y2NONUISA V1,[@124.0.115074469@]100S
YELLOW EVENING SATURDAY,Y2NONUISA V1,[@124.0.115077403@][1532351930380]/22__Y2NONUISA_V1,Champaign Walmart,0,Y2NONUISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y2NONUISA V1,[@124.0.115077403@][1532351930380]/1__Y2NONUISA_V1,Savoy Walmart,1,Y2NONUISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y2NONUISA V1,[@124.0.115077403@][1532351930380]/18__Y2NONUISA_V1,Champaign Walmart,0,Y2NONUISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y2NONUISA V1,[@124.0.115077403@][1532351930380]/6__Y2NONUISA_V1,Savoy Walmart,1,Y2NONUISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y2NONUISA V1,[@124.0.115077403@][1532351930380]/12__Y2NONUISA_V1,Illinois Terminal,0,Y2NONUISA V1,[@124.0.115077403@]100N->IT
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/1__Y3SA_V1,Champaign Walmart,0,Y3SA V1,[@124.0.115074469@]Y1SATPO
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/6__Y3SA_V1,Champaign Walmart,0,Y3SA V1,[@124.0.115074469@]100NGRNWRT->
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/33__Y3SA_V1,Savoy Walmart,1,Y3SA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/26__Y3SA_V1,Champaign Walmart,0,Y3SA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/35__Y3SA_V1,Savoy Walmart,1,Y3SA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/23__Y3SA_V1,Champaign Walmart,0,Y3SA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/42__Y3SA_V1,Savoy Walmart,1,Y3SA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/19__Y3SA_V1,Champaign Walmart,0,Y3SA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/30__Y3SA_V1,Savoy Walmart,1,Y3SA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/18__Y3SA_V1,Champaign Walmart,0,Y3SA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y3SA V1,[@124.0.115074469@][1532351883090]/46__Y3SA_V1,Savoy Walmart,1,Y3SA V1,[@124.0.115074469@]100S
YELLOW EVENING SATURDAY,Y3SA V1,[@124.0.115077403@][1532351930380]/19__Y3SA_V1,Champaign Walmart,0,Y3SA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y3SA V1,[@124.0.115077403@][1532351930380]/4__Y3SA_V1,Savoy Walmart,1,Y3SA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y3SA V1,[@124.0.115077403@][1532351930380]/20__Y3SA_V1,Champaign Walmart,0,Y3SA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y3SA V1,[@124.0.115077403@][1532351930380]/10__Y3SA_V1,First & Curtis,1,Y3SA V1,[@124.0.115077403@]9
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/28__Y4SA_V1,Champaign Walmart,0,Y4SA V1,[@124.0.115074469@]Y3SATPO
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/3__Y4SA_V1,Champaign Walmart,0,Y4SA V1,[@124.0.115074469@]100NY1
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/41__Y4SA_V1,Savoy Walmart,1,Y4SA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/22__Y4SA_V1,Champaign Walmart,0,Y4SA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/44__Y4SA_V1,Savoy Walmart,1,Y4SA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/8__Y4SA_V1,Champaign Walmart,0,Y4SA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/36__Y4SA_V1,Savoy Walmart,1,Y4SA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/9__Y4SA_V1,Champaign Walmart,0,Y4SA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/34__Y4SA_V1,Savoy Walmart,1,Y4SA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/17__Y4SA_V1,Champaign Walmart,0,Y4SA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y4SA V1,[@124.0.115074469@][1532351883090]/43__Y4SA_V1,Savoy Walmart,1,Y4SA V1,[@124.0.115074469@]100S
YELLOW EVENING SATURDAY,Y4SA V1,[@124.0.115077403@][1532351930380]/15__Y4SA_V1,Champaign Walmart,0,Y4SA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y4SA V1,[@124.0.115077403@][1532351930380]/3__Y4SA_V1,Savoy Walmart,1,Y4SA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y4SA V1,[@124.0.115077403@][1532351930380]/14__Y4SA_V1,Champaign Walmart,0,Y4SA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y4SA V1,[@124.0.115077403@][1532351930380]/11__Y4SA_V1,Transit Plaza,1,Y4SA V1,[@124.0.115077403@]100S->PLAZA
YELLOW SATURDAY,Y5UISA V1,[@124.0.115074469@][1532351883090]/0__Y5UISA_V1,Champaign Walmart,0,Y5UISA V1,[@124.0.115074469@]Y1SATPO
YELLOW SATURDAY,Y5UISA V1,[@124.0.115074469@][1532351883090]/5__Y5UISA_V1,Champaign Walmart,0,Y5UISA V1,[@124.0.115074469@]100NGRNWRT->
YELLOW SATURDAY,Y5UISA V1,[@124.0.115074469@][1532351883090]/40__Y5UISA_V1,Savoy Walmart,1,Y5UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y5UISA V1,[@124.0.115074469@][1532351883090]/7__Y5UISA_V1,Champaign Walmart,0,Y5UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y5UISA V1,[@124.0.115074469@][1532351883090]/31__Y5UISA_V1,Savoy Walmart,1,Y5UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y5UISA V1,[@124.0.115074469@][1532351883090]/12__Y5UISA_V1,Champaign Walmart,0,Y5UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y5UISA V1,[@124.0.115074469@][1532351883090]/38__Y5UISA_V1,Savoy Walmart,1,Y5UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y5UISA V1,[@124.0.115074469@][1532351883090]/13__Y5UISA_V1,Champaign Walmart,0,Y5UISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y5UISA V1,[@124.0.115074469@][1532351883090]/47__Y5UISA_V1,Savoy Walmart,1,Y5UISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y5UISA V1,[@124.0.115074469@][1532351883090]/20__Y5UISA_V1,Champaign Walmart,0,Y5UISA V1,[@124.0.115074469@]100N
YELLOW EVENING SATURDAY,Y5UISA V1,[@124.0.115077403@][1532351930380]/8__Y5UISA_V1,Savoy Walmart,1,Y5UISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y5UISA V1,[@124.0.115077403@][1532351930380]/16__Y5UISA_V1,Champaign Walmart,0,Y5UISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y5UISA V1,[@124.0.115077403@][1532351930380]/7__Y5UISA_V1,Savoy Walmart,1,Y5UISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y5UISA V1,[@124.0.115077403@][1532351930380]/17__Y5UISA_V1,Champaign Walmart,0,Y5UISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y5UISA V1,[@124.0.115077403@][1532351930380]/9__Y5UISA_V1,Firsy & Gregory,1,Y5UISA V1,[@124.0.115077403@]100S->1STGRG
YELLOW LATE NIGHT SATURDAY,Y5UISA V1,[@124.0.115080870@][1532352032290]/8__Y5UISA_V1,Champaign Walmart,0,Y5UISA V1,[@124.0.115080870@]100NLTNT->
YELLOW LATE NIGHT SATURDAY,Y5UISA V1,[@124.0.115080870@][1532352032290]/4__Y5UISA_V1,Lot E-14,1,Y5UISA V1,[@124.0.115080870@]100SLTNT->
YELLOW LATE NIGHT SATURDAY,Y5UISA V1,[@124.0.115080870@][1532352032290]/14__Y5UISA_V1,Champaign Meijer,0,Y5UISA V1,[@124.0.115080870@]100 LATE 5
YELLOW LATE NIGHT SATURDAY,Y5UISA V1,[@124.0.115080870@][1532352032290]/19__Y5UISA_V1,Lot E-14,1,Y5UISA V1,[@124.0.115080870@]2
YELLOW LATE NIGHT SATURDAY,Y5UISA V1,[@124.0.115080870@][1532352032290]/12__Y5UISA_V1,Champaign Meijer,0,Y5UISA V1,[@124.0.115080870@]100 LATE 5
YELLOW SATURDAY,Y5NONUISA V1,[@124.0.115074469@][1532351883090]/0__Y5NONUISA_V1,Champaign Walmart,0,Y5NONUISA V1,[@124.0.115074469@]Y1SATPO
YELLOW SATURDAY,Y5NONUISA V1,[@124.0.115074469@][1532351883090]/5__Y5NONUISA_V1,Champaign Walmart,0,Y5NONUISA V1,[@124.0.115074469@]100NGRNWRT->
YELLOW SATURDAY,Y5NONUISA V1,[@124.0.115074469@][1532351883090]/40__Y5NONUISA_V1,Savoy Walmart,1,Y5NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y5NONUISA V1,[@124.0.115074469@][1532351883090]/7__Y5NONUISA_V1,Champaign Walmart,0,Y5NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y5NONUISA V1,[@124.0.115074469@][1532351883090]/31__Y5NONUISA_V1,Savoy Walmart,1,Y5NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y5NONUISA V1,[@124.0.115074469@][1532351883090]/12__Y5NONUISA_V1,Champaign Walmart,0,Y5NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y5NONUISA V1,[@124.0.115074469@][1532351883090]/38__Y5NONUISA_V1,Savoy Walmart,1,Y5NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y5NONUISA V1,[@124.0.115074469@][1532351883090]/13__Y5NONUISA_V1,Champaign Walmart,0,Y5NONUISA V1,[@124.0.115074469@]100N
YELLOW SATURDAY,Y5NONUISA V1,[@124.0.115074469@][1532351883090]/47__Y5NONUISA_V1,Savoy Walmart,1,Y5NONUISA V1,[@124.0.115074469@]100S
YELLOW SATURDAY,Y5NONUISA V1,[@124.0.115074469@][1532351883090]/20__Y5NONUISA_V1,Champaign Walmart,0,Y5NONUISA V1,[@124.0.115074469@]100N
YELLOW EVENING SATURDAY,Y5NONUISA V1,[@124.0.115077403@][1532351930380]/8__Y5NONUISA_V1,Savoy Walmart,1,Y5NONUISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y5NONUISA V1,[@124.0.115077403@][1532351930380]/16__Y5NONUISA_V1,Champaign Walmart,0,Y5NONUISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y5NONUISA V1,[@124.0.115077403@][1532351930380]/7__Y5NONUISA_V1,Savoy Walmart,1,Y5NONUISA V1,[@124.0.115077403@]100S
YELLOW EVENING SATURDAY,Y5NONUISA V1,[@124.0.115077403@][1532351930380]/17__Y5NONUISA_V1,Champaign Walmart,0,Y5NONUISA V1,[@124.0.115077403@]100N
YELLOW EVENING SATURDAY,Y5NONUISA V1,[@124.0.115077403@][1532351930380]/9__Y5NONUISA_V1,Firsy & Gregory,1,Y5NONUISA V1,[@124.0.115077403@]100S->1STGRG
TEAL SATURDAY,T1UISA V1,[@124.0.115051752@][1532351446316]/0__T1UISA_V1,Illinois Terminal,1,T1UISA V1,[@124.0.115051752@]TEAL WEEKEND 45
TEAL SATURDAY,T1UISA V1,[@124.0.115051752@][1532351446316]/39__T1UISA_V1,Illinois Terminal,1,T1UISA V1,[@124.0.115051752@]12W TEAL WEEKEND 12
TEAL SATURDAY,T1UISA V1,[@124.0.115051752@][1532351446316]/34__T1UISA_V1,Orchard Downs,0,T1UISA V1,[@124.0.115051752@]12E TEAL WEEKEND 13
